-9.246123955971186081e-01,-1.591994054744079845e+00,-2.513461604782047054e+00,-4.031736209750704791e-01,9.151235060634439478e-01,3.773443526382485036e-01,2.688746169916131912e-01,1.372393291556641692e-01,-1.331721755627160442e-01,-6.500503742378616057e-02
-9.896174330209047687e-01,-1.454754725588415676e+00,-2.244586987790433863e+00,-5.211128805998805902e-01,8.534877653914522133e-01,2.615136559305508701e-01,7.045404956538510177e-01,6.006144114447020677e-02,-8.531410719611498550e-02,-7.643420947111223551e-02
-1.066051642492017004e+00,-1.394693284443945469e+00,-1.540046492136582845e+00,-5.919438201342360761e-01,8.059792266584090425e-01,8.609112835978600664e-01,-1.132237852340092221e-01,4.275431859592759842e-01,-8.786447382811324314e-02,-5.647479106967390194e-02
-1.122526433561690906e+00,-9.671500984846694848e-01,-1.653270277370592067e+00,-6.603861936469391791e-01,7.509261449973008151e-01,9.037518384995717469e-01,6.603373825890002102e-02,4.266603957990006135e-01,-7.371730296698508766e-02,-3.298041185342248660e-02
-1.155506845415113393e+00,-5.404897026856688713e-01,-1.587236539111692046e+00,-7.138987845181167247e-01,7.002489025079264851e-01,-1.524190082017427006e-01,1.505214221871389535e+00,-1.859596029266391559e-01,-5.189038982298710412e-02,-2.370471789464478896e-02
-1.179211563309758182e+00,-7.264493056123080272e-01,-8.202231724030259463e-02,-7.492577579183011816e-01,6.622785004809081943e-01,-1.777846922679087172e-01,1.524175593560207043e+00,-2.064156473925777835e-01,3.587122043833546048e-02,-1.995735090699768399e-02
-1.199168914216755866e+00,-9.328649530048858107e-01,1.442153276319904531e+00,-7.250241143713028746e-01,6.887234812173228526e-01,5.356706320223221240e-01,5.773296607554483373e-01,2.269471696072175027e-01,8.739261389889574350e-02,-3.351130890299169884e-02
-1.232680223119747565e+00,-7.059177833976683081e-01,2.019482937075352869e+00,-6.621444426558518170e-01,7.493762319822876439e-01,-9.919542654693220829e-01,2.846978083208552501e+00,-8.262616849097722538e-01,1.764478336235951739e-01,-5.369348615119196033e-02
-1.286373709270939525e+00,-1.532179468307440562e+00,4.866461020283905370e+00,-5.203228450016779139e-01,8.539696346881192612e-01,-9.486941214523005872e-01,3.070522669128202153e+00,-9.191316337409909387e-01,3.197759273677837077e-01,-1.084481359706368497e-01
-1.394821845241576375e+00,-2.451311102048431501e+00,7.936983689412107523e+00,-2.254968895100263049e-01,9.742438877515747775e-01,-9.185065184504697111e-01,2.082799227309484635e+00,-6.987356941425040269e-01,4.690214556323190620e-01,-1.323277522282597651e-01
-1.527149597469836140e+00,-3.150046796190935527e+00,1.001978291672159216e+01,2.392258029740153558e-01,9.709639618396954663e-01,2.523570063463331792e-02,-1.898261693052033294e+00,4.809155810827263622e-01,4.512073321103207135e-01,-1.418735799439267975e-01
-1.669023177413762937e+00,-2.669131215108209165e+00,8.121521223669558864e+00,6.386755179108625224e-01,7.694761743038516233e-01,-2.124701059913047807e-01,-1.681334644243658971e+00,2.761162746934693324e-01,3.531365261381645970e-01,-1.297352620840794835e-01
-1.798758439497842421e+00,-2.393014940414739833e+00,6.440186579425899893e+00,8.653820540567854769e-01,5.011126624986230738e-01,1.943294907184005549e-01,-1.778773148917656144e+00,3.662432650165814429e-01,2.828498373866126236e-01,-1.262397459763893171e-01
-1.924998185474231738e+00,-2.026771675398158390e+00,4.661413430508243749e+00,9.708524290418190095e-01,2.396780361726952580e-01,5.157097645554120646e-02,-1.547631334041710716e+00,1.448553503213794169e-01,1.980742900842595855e-01,-8.994693096335049098e-02
-2.014945116437582229e+00,-1.881916325076778973e+00,3.113782096466533034e+00,9.990339184263145045e-01,4.394576013410103621e-02,7.551711001616088215e-01,-1.448002219790938794e+00,4.172561540150505621e-01,1.200122074120477667e-01,-8.941888534246489328e-02
-2.104364001780047122e+00,-1.464660171061728411e+00,1.665779876675594240e+00,9.971094182385803473e-01,-7.597899749220032861e-02,-9.067925136002212838e-01,-1.611622919829567735e+00,-4.600558793524560652e-01,3.111251605526987873e-02,-1.026366525767219429e-01
-2.207000654356769065e+00,-1.924716050414184476e+00,5.415695684602644944e-02,9.942633454369955714e-01,-1.069598051626575730e-01,5.532008849677558793e-01,-1.369162749335271601e+00,2.821885860211397201e-01,-2.724137015788485883e-02,-8.393851811548813657e-02
-2.290939172472257201e+00,-1.642527464393044756e+00,-1.315005792489245096e+00,9.968078219716156596e-01,-7.983837458392897823e-02,9.393090764545775073e-01,-1.405231033340215152e+00,4.924217240882036162e-01,-1.035965850935565147e-01,-6.492812773426992479e-02
-2.355867300206527126e+00,-1.150105740304841140e+00,-2.720236825829460248e+00,9.997198040913332084e-01,2.367093803773530347e-02,-2.353288314256563041e-02,-1.501664162699861027e+00,1.019539718462769695e-01,-1.680608298002974621e-01,-6.221707347224070261e-02
-2.418084373678767829e+00,-1.048151768458564170e+00,-4.221900988529321275e+00,9.816752816514878743e-01,1.905613848461224225e-01,-8.119998725662771477e-01,-1.206843272135147416e+00,-2.193488971346353456e-01,-2.447780513728994300e-01,-5.832947609665906086e-02
-2.476413849775426890e+00,-1.267500665593199516e+00,-5.428744260664468690e+00,9.062318205907734514e-01,4.227811340974572119e-01,-8.277763514905367437e-02,-1.693058594266214634e+00,2.909270226854338004e-01,-3.207274383902209980e-01,-4.963618650224921325e-02
-2.526050036277676103e+00,-9.765736429077657155e-01,-7.121802854930683324e+00,7.267350357334549926e-01,6.869178901713755003e-01,3.784018304255922782e-01,-2.543944710742563231e+00,6.790055769257066220e-01,-4.144559062135458882e-01,-4.745716165979274592e-02
-2.573507197937468849e+00,-2.975680659820591489e-01,-9.665747565673246555e+00,3.885901069017114184e-01,9.214107275358348614e-01,-3.389671131252682823e-01,2.668386238104680785e-02,-7.168873615859616688e-02,-4.805163642036709426e-01,-1.696246028068459921e-02
-2.590469658218153448e+00,-3.692568021406553158e-01,-9.639063703292199747e+00,-8.132549884823188358e-02,9.966875956071120646e-01,-9.271845249004515566e-01,3.094701035953324464e+00,-9.393525654151722026e-01,-4.249147468873556432e-01,-2.089718602002443859e-02
-2.611366844238177887e+00,-1.308609367555827463e+00,-6.544362667338875283e+00,-4.849711333465486773e-01,8.745301594688225100e-01,-7.762634811145141533e-01,2.663422496490780222e+00,-7.313840974418408525e-01,-2.597162612618816313e-01,-7.249329480564625783e-02
-2.683860139043824145e+00,-2.039993464997668315e+00,-3.880940170848095061e+00,-6.932914885170059494e-01,7.206572777332330704e-01,-4.667175681944526477e-01,1.963342518911366019e+00,-4.157590554839307728e-01,-1.224657076510322629e-01,-1.197494872648263708e-01
-2.803609626308650515e+00,-2.455752520481599088e+00,-1.917597651936729042e+00,-7.761344032814705418e-01,6.305675126764109795e-01,9.136807305565921578e-01,4.370100732887489681e-01,4.126951410564601019e-01,-9.798801111260757590e-02,-1.169397807858043592e-01
-2.920549407094454875e+00,-2.043057379425138986e+00,-1.480587578647980074e+00,-8.341005241495529354e-01,5.516124686892429629e-01,7.762288604857190411e-01,7.010810419387196735e-01,3.354787346835135242e-01,-5.227673356690054618e-02,-9.915599179194600765e-02
-3.019705398886400882e+00,-1.707578644741625462e+00,-7.795065367092604003e-01,-8.617844105284027112e-01,5.072747083880818630e-01,-1.267519638979153207e-02,1.397838674447782203e+00,-9.004398840245153579e-02,-1.314700428424764311e-02,-6.999529766149059640e-02
-3.089700696547891479e+00,-1.797622633144076998e+00,6.183321377385216921e-01,-8.683788852349686449e-01,4.959013124383450655e-01,-2.969217183815620054e-02,1.438772726464660590e+00,-9.581031009382390273e-02,5.677678838023336727e-02,-9.881449396447239408e-02
-3.188515190512363873e+00,-1.893432943237900901e+00,2.057104864203182171e+00,-8.388390473116974499e-01,5.443795116508369780e-01,-3.189098407117310074e-01,1.758885605326774293e+00,-3.277043944953756949e-01,1.390420247052537306e-01,-1.097416737543448484e-01
-3.298256864266708721e+00,-2.221137337733276595e+00,3.815990469529956464e+00,-7.552956186989095988e-01,6.553842600903926341e-01,9.032458012832214056e-01,1.929030633197461597e-01,3.816605944877504708e-01,2.045535838601235668e-01,-9.265784459580084231e-02
-3.390914708862509563e+00,-1.839476743245526125e+00,4.008893532849702623e+00,-6.064207850611562645e-01,7.951439061237978168e-01,2.351594175022004851e-01,8.090250650672974331e-01,-3.760135607223991094e-02,2.352879138467417475e-01,-9.013895049267039994e-02
-3.481053659355179963e+00,-1.877078099317766036e+00,4.817918597917000056e+00,-4.043459183329702888e-01,9.146061328940818802e-01,3.079091434892058388e-01,1.314176950508407771e-01,9.983292794132458958e-02,2.499156378420132607e-01,-9.747120532954234307e-02
-3.578524864684722306e+00,-1.777245171376441446e+00,4.949336292967840834e+00,-1.655818027211981569e-01,9.861960589089768803e-01,-6.554499121678372120e-01,1.576941315433733948e+00,-5.264841487865534742e-01,2.646834442573585688e-01,-1.040881195123248837e-01
-3.682612984197047190e+00,-2.303729320162994920e+00,6.526277608401574781e+00,9.817711042790300269e-02,9.951689580106622968e-01,7.775376689523889606e-01,-2.506572535627257459e+00,7.384451312798747669e-01,2.796807870979697297e-01,-9.068717719416063971e-02
-3.773300161391207830e+00,-1.565284188883120153e+00,4.019705072774317323e+00,3.690775515004312557e-01,9.293986017734514604e-01,5.924744551582921126e-01,-2.193203892900276841e+00,5.837890389540446590e-01,1.446429238760447156e-01,-4.944769169815410592e-02
-3.822747853089361936e+00,-9.814951499290754944e-01,1.826501179874040703e+00,4.991861063018009914e-01,8.664947958731472610e-01,-3.851004891942220176e-01,-4.652080577703043840e-01,-1.244567976101155216e-01,9.312794980869842920e-02,-5.493042633176159484e-02
-3.877678279421123531e+00,-1.105951947539191016e+00,1.361293122103736319e+00,5.776012884133266967e-01,8.163190256408734413e-01,2.694262193258591953e-01,-1.609443885131188745e+00,3.074367282471268670e-01,1.827197462705187903e-02,-6.592127421133708864e-02
-3.943599553632460619e+00,-7.985152192920641490e-01,-2.481507630274524256e-01,5.924198012151801196e-01,8.056294304009545826e-01,-2.739239478403381334e-01,-7.074665286700728695e-01,-4.859832446337153389e-02,-1.932853565884562475e-02,-4.049222408623087688e-02
-3.984091777718691496e+00,-8.471135437554356828e-01,-9.556172916975252951e-01,5.767384753075365245e-01,8.169288409035012632e-01,7.918336507506562594e-01,-2.515473458040527799e+00,6.824672599681095297e-01,-1.189166898334491629e-01,-4.303128855894211569e-02
-4.027123066277633612e+00,-1.646462837873261531e-01,-3.471090749738053205e+00,4.757477230273685631e-01,8.795817779116812396e-01,8.346917369557222965e-01,-2.740631735470135055e+00,7.992012703168801524e-01,-2.473857699553033140e-01,-1.305925914732508630e-02
-4.040182325424958698e+00,6.345549865295539993e-01,-6.211722485208188260e+00,2.458806748672836828e-01,9.693001050896513648e-01,9.205806933113245272e-01,-2.399555553023565935e+00,7.712001518514958187e-01,-3.757772028977026668e-01,5.275400724581347234e-02
-3.987428318179145226e+00,1.405755138381049818e+00,-8.611278038231754195e+00,-1.270051063281036619e-01,9.919020631930286491e-01,-6.487024710497464319e-01,2.508528249810317412e+00,-7.284175959052801019e-01,-3.599309183882150043e-01,4.591229318637424228e-02
-3.941516024992770983e+00,6.773375424757697161e-01,-6.102749788421436783e+00,-4.682241743328774963e-01,8.836097116772173576e-01,3.146261901577156461e-01,1.028208520447309482e+00,-7.378757377686828711e-02,-2.768303240301093759e-01,2.999772834307057323e-02
-3.911518296649700410e+00,6.035499686989014290e-01,-5.074541267974127301e+00,-6.918949031115221304e-01,7.219982292556521575e-01,-3.909430769164077279e-01,1.973797270756791455e+00,-4.383231071409979807e-01,-1.895727477520643411e-01,8.024132108791270923e-03
-3.903494164540909139e+00,1.652268615579034761e-01,-3.100743997217335846e+00,-8.155523435629480344e-01,5.786833114139228185e-01,2.194295387147060516e-01,1.263339504881311637e+00,-1.537069210708430500e-02,-1.192838731683585340e-01,-4.210635669667173175e-03
-3.907704800210576312e+00,1.498561694508191711e-01,-1.837404492336024209e+00,-8.786211269766494025e-01,4.775195443437709186e-01,9.303655283346237148e-01,7.753684734835120107e-01,4.025217304161310405e-01,-8.550116014522424202e-02,2.230443930312508982e-02
-3.885400360907451223e+00,5.523778998669501838e-01,-1.062036018852512198e+00,-9.161902732638558255e-01,4.007435379100968698e-01,7.144727704548723413e-01,9.989721368938488943e-01,3.110158168662495726e-01,-2.955893179327739873e-02,5.526922406958201250e-02
-3.830131136837869210e+00,8.633937167331997564e-01,-6.306388195866330371e-02,-9.276338767456620005e-01,3.734908174424291238e-01,-3.984379037486567299e-01,1.683257551218853010e+00,-2.989087212070805633e-01,3.632827914981362483e-02,4.087077815734385666e-02
-3.789260358680525353e+00,5.644849955261191932e-01,1.620193669260189706e+00,-9.134565300726514847e-01,4.069363189340947096e-01,-4.294443540736503362e-01,1.793211858286960281e+00,-3.510266715741726662e-01,1.293384263965655645e-01,1.814971766291195721e-02
-3.771110641017613396e+00,2.134583239519465547e-01,3.413405527547149987e+00,-8.533409462587325800e-01,5.213532674092020702e-01,-7.089956935605747912e-01,2.300571029615992913e+00,-6.322051875424133938e-01,2.277265480508904316e-01,-7.440894625756477865e-03
-3.778551535643369874e+00,-4.187468635904668113e-01,5.713976557163142900e+00,-7.136070769207577547e-01,7.005461724744570517e-01,3.380176767029035023e-01,1.054929090263943436e+00,-8.887071613970948247e-02,3.121536705381935950e-01,-2.798505523798766603e-02
-3.806536590881357540e+00,-5.076175797301762938e-01,6.768905647427086336e+00,-4.639775699537797005e-01,8.858469476042605262e-01,-8.777123247364408964e-01,2.982562612377993361e+00,-9.043564730222188874e-01,4.161653588171175810e-01,-5.740956743925895722e-02
-3.863946158320616497e+00,-1.411974052752395181e+00,9.751468259805079697e+00,-6.626612539059342777e-02,9.978019846771793988e-01,-6.652739207045743619e-02,-6.827173835552819980e-01,1.409930705555910713e-01,4.529445970491073337e-01,-5.745434763945134193e-02
-3.921400505960067839e+00,-1.270980982196804110e+00,9.068750876249797699e+00,3.770692052584243004e-01,9.261850864950159634e-01,8.855127851922630633e-01,-3.226365617511671502e+00,9.687168165576850454e-01,3.659814381090255031e-01,-3.510046919186615710e-02
-3.956500975151933996e+00,-3.022641656391190645e-01,5.842385258738126197e+00,6.835471044623062653e-01,7.299064022059246204e-01,2.402463489345354475e-01,-1.882187116907268365e+00,3.898413956902143096e-01,2.450055164835002186e-01,-7.230986716471043962e-03
-3.963731961868405040e+00,8.757723005109525893e-02,3.960198141830857832e+00,8.401809654102071478e-01,5.423061362020278331e-01,-1.913694064425299768e-01,-1.349096443759663977e+00,5.649516499674438197e-02,1.600673158218041126e-01,1.440088711072062821e-02
-3.949331074757684412e+00,1.440723950478396409e-01,2.611101698071193855e+00,9.158758398765400877e-01,4.014616369348910085e-01,4.288728644101895693e-01,-1.686265541389261546e+00,2.935795216008717512e-01,8.379938306228318368e-02,1.167581169923614937e-02
-3.937655263058448263e+00,4.376519166487113921e-01,9.248361566819323087e-01,9.462648038871985801e-01,3.233928275709306299e-01,9.114078794757876079e-01,-1.894399026924504348e+00,5.309548944455836361e-01,1.201766495834810655e-02,1.247101637279257602e-02
-3.925184246685655687e+00,9.686068110942950282e-01,-9.695628702425720391e-01,9.500828060106305539e-01,3.119978553178955893e-01,3.001570032528364518e-01,-1.634487013206293859e+00,2.302073444252176193e-01,-7.835772034681709464e-02,6.332883238935682613e-02
-3.861855414296298861e+00,1.198814155519512648e+00,-2.604049883448865899e+00,9.227451452363460982e-01,3.854106860775327603e-01,-5.635838735850648984e-01,-1.081619949272882852e+00,-1.666925133955807770e-01,-1.548046879654327856e-01,5.112961257310200125e-02
-3.810725801723196859e+00,1.032121642123931871e+00,-3.685669832721748751e+00,8.522852830097551458e-01,5.230772374754817378e-01,8.669638121629883454e-01,-2.526364562335267738e+00,7.366484537776376573e-01,-2.238540389658795204e-01,8.338564257946279312e-02
-3.727340159143734066e+00,1.768770095901569528e+00,-6.212034395057016489e+00,7.149025646487331409e-01,6.992240864405800949e-01,-6.393999460098407361e-01,-5.960586866752608515e-01,-1.049175469728902410e-01,-3.074143703114309290e-01,8.467067195201494201e-02
-3.642669487191719124e+00,1.663852548928679287e+00,-6.808093081732277341e+00,4.698054492996349696e-01,8.827699812569342885e-01,5.985909417298520552e-01,-2.370844374531069221e+00,6.831610741869780234e-01,-3.895441845613909493e-01,8.670805732989972370e-02
-3.555961429861819401e+00,2.347013623115657310e+00,-9.178937456263346562e+00,9.936196641153179077e-02,9.950513552731002909e-01,-6.051005373413169686e-01,1.918875427252109134e+00,-5.998378728958375650e-01,-4.160724548901816311e-01,8.892709380342589398e-02
-3.467034336058393507e+00,1.747175750219819745e+00,-7.260062029011237428e+00,-3.112862796222882200e-01,9.503161853398660597e-01,-1.895681199816316997e-01,1.763011298394118853e+00,-3.872290107252345237e-01,-3.264964961703305524e-01,6.950238019267063194e-02
-3.397531955865722875e+00,1.359946739494585222e+00,-5.497050730617118575e+00,-5.996332556839647498e-01,8.002749269331440596e-01,-3.854058183871955645e-01,2.037428904353936865e+00,-4.791051207785383959e-01,-2.169409012629434086e-01,6.602412175046623588e-02
-3.331507834115256639e+00,8.808416187160468258e-01,-3.459621826263181710e+00,-7.578319009398766237e-01,6.524498524161477242e-01,-4.903948867487555319e-01,1.950606675055361894e+00,-4.337941194908134235e-01,-1.327631009393382966e-01,4.817360434347950360e-02
-3.283334229771777135e+00,4.470474992252334023e-01,-1.509015151207819816e+00,-8.375299419442284732e-01,5.463914314361979496e-01,-9.153363652306290010e-01,2.216091484482027862e+00,-5.963402519641983757e-01,-1.350426838972473842e-02,1.671065849224717681e-03
-3.281663163922552418e+00,-1.492927527389649733e-01,7.070763332742080465e-01,-8.448319671907796868e-01,5.350317254262192401e-01,2.469325968780191616e-01,1.164182228353978887e+00,2.237118327554424302e-02,6.286022776957778113e-02,-1.811248042298796435e-02
-3.299775644345540382e+00,-1.269215694634207303e-01,1.871258561628186934e+00,-8.095533073453730077e-01,5.870463717340974608e-01,9.726474369240467599e-01,3.289060018189344792e-01,4.470743942135991800e-01,1.149932744855854949e-01,1.429375304392754842e-02
-3.285481891301612833e+00,3.201528247501784774e-01,2.200164563447121413e+00,-7.368489529017292483e-01,6.760574092542920299e-01,5.381027826578599349e-01,6.220466736179903755e-01,1.743445057072471882e-01,1.194640904985572183e-01,3.285719409813347980e-02
-3.252624697203479354e+00,4.944973304574256656e-01,2.822211237065111789e+00,-6.510245581924823943e-01,7.590566676014928182e-01,8.115307346287565782e-01,-2.564880493722077048e-02,3.769310934182388828e-01,1.520060765614308362e-01,2.259778502062115280e-02
-3.230026912182858201e+00,8.714284238756645484e-01,2.796562432127891018e+00,-5.285803832564115456e-01,8.488832537142578794e-01,-9.204102031838556908e-01,2.893601626562723350e+00,-8.222276835912194493e-01,1.952022391400512480e-01,1.283671372599171079e-02
-3.217190198456866490e+00,4.920074028444510611e-02,5.690164058690614368e+00,-3.538882419584704619e-01,9.352877162689260393e-01,-1.447892784454671844e-01,1.027073080706842667e+00,-2.454179688487043154e-01,2.889705117778893495e-01,-1.462704472179554571e-02
-3.231817243178662036e+00,-1.962172285642592162e-01,6.717237139397457035e+00,-7.269043999458611738e-02,9.973545507658715392e-01,-3.366098508229942166e-01,4.197926635450963673e-01,-1.803039602686922205e-01,3.531667314364270172e-01,-2.103184665011825771e-02
-3.252849089828780293e+00,-3.765211888329514367e-01,7.137029802942553403e+00,2.767516990117733777e-01,9.609414639269641123e-01,1.995865186615251030e-01,-1.700973090571287649e+00,3.962652102116137054e-01,3.026715227101054451e-01,1.270547272539834793e-02
-3.240143617103381946e+00,1.974402137866228257e-02,5.436056712371265753e+00,5.506006823859369570e-01,8.347687635244508408e-01,8.978336008055105566e-01,-2.721650288483009383e+00,7.725913783729476680e-01,1.926141294198808751e-01,1.126079859305972874e-02
-3.228882818510322217e+00,7.923353997516099367e-01,2.714406423888256370e+00,7.002144108454492200e-01,7.139326150585644237e-01,8.288720935709870119e-02,-1.424541345262429815e+00,1.784394126075166120e-01,1.176436574666626100e-01,2.841396176936239470e-02
-3.200468856740959822e+00,9.707748123591265488e-01,1.289865078625826555e+00,7.791705439820231227e-01,6.268119840835513212e-01,-8.590822152792330080e-01,-4.678116551821585034e-01,-3.874270897575046169e-01,5.447976816621480367e-02,7.797914474757794423e-02
-3.122489711993381878e+00,5.833477226016219319e-01,8.220534234436680521e-01,8.121462049447222276e-01,5.834539757289217698e-01,-3.837271798363344200e-01,-9.979123387518545885e-01,-1.136295855652149633e-01,1.262358789112971724e-02,2.743840109061235211e-02
-3.095051310902769526e+00,4.697181370364069686e-01,-1.758589153081865364e-01,8.194465829653387878e-01,5.731555614895750272e-01,-5.162423984113997388e-01,-8.610392096146023411e-01,-1.822740966517719663e-01,-3.177453039780686606e-02,2.299662540119173926e-02
-3.072054685501577787e+00,2.874440403846350023e-01,-1.036898124922788877e+00,8.008242681453895395e-01,5.988994001912184562e-01,-1.192813300347745908e-01,-1.230289743483112375e+00,5.523537022164631827e-02,-7.933760812581147626e-02,1.540385050627657293e-02
-3.056650834995301214e+00,3.426794106062813206e-01,-2.267187868405901252e+00,7.508397988160855352e-01,6.604843650790078735e-01,-8.469081035407775015e-01,-2.352700603992494699e-01,-3.710585163515472407e-01,-1.160942827925053322e-01,9.729103258924620690e-03
-3.046921731736376593e+00,-2.837910574526594440e-02,-2.502457928805150722e+00,6.692792831742933046e-01,7.430109293366444767e-01,5.960074421147052437e-01,-2.258734733617026258e+00,5.645377757727605417e-01,-1.487949576174281141e-01,2.202550929638924515e-02
-3.024896222439987348e+00,5.361586700274946216e-01,-4.761192662422176980e+00,5.517352615390069825e-01,8.340193050370497962e-01,-3.013258584437723542e-01,-6.200161733181701607e-01,-2.542954689717680239e-02,-2.665817937609885058e-01,1.775942640808647610e-02
-3.007136796031900872e+00,5.107291231303178192e-01,-5.381208835740347141e+00,3.125360139547589955e-01,9.499059111202912131e-01,-8.275565283478063527e-01,1.322802562966588269e+00,-5.454289038613829854e-01,-2.552889053667696251e-01,5.145127253200598716e-03
-3.001991668778700273e+00,-3.469978073106516625e-02,-4.058406272773758872e+00,6.253188721444459530e-02,9.980429665507392079e-01,9.834189592595610208e-02,-1.222715384397439209e-01,5.313418600170465023e-02,-2.086669414668922695e-01,2.495309025031478001e-03
-2.999496359753668795e+00,1.843440527063948051e-02,-4.180677811213502792e+00,-1.455750900002469594e-01,9.893472055711381996e-01,6.181793454174777658e-02,5.218940053598686291e-01,-4.292174881350510618e-02,-1.851056565856504799e-01,8.330794378490047336e-03
-2.991165565375178748e+00,-2.448734354286562914e-02,-3.658783805853634163e+00,-3.251779383364141185e-01,9.456528477296937130e-01,2.074686189007817205e-01,5.542448257558558744e-01,-5.538672699064172561e-03,-1.670717151648650756e-01,2.611989417516280554e-03
-2.988553575957662467e+00,-3.002601624192980170e-02,-3.104538980097778289e+00,-4.779080110533147630e-01,8.784098889305975710e-01,5.914414675964663193e-01,1.785142219599467062e-01,2.493418769382260980e-01,-1.549751419558790810e-01,-1.749531096840462041e-02
-3.006048886926067087e+00,2.193158606962962998e-01,-2.926024758137831583e+00,-6.077678914904933727e-01,7.941147209775171190e-01,-2.308261935963065170e-01,1.614982882150829413e+00,-2.823645410682933954e-01,-8.708264541399057812e-02,2.430171752124987705e-02
-2.981747169404817210e+00,-6.304868037199709563e-02,-1.311041875987002170e+00,-6.745311185249348584e-01,7.382464155967844999e-01,7.979247026640423623e-01,2.238614818830355624e-01,3.793737305578781527e-01,-5.916239845999637925e-02,1.245665405688312077e-02
